time_s,avg_waiting_time,max_waiting_time,throughput,conflict_count
3013.0,0.5652173913043478,9.0,0,134
3014.0,0.6521739130434783,10.0,0,134
3015.0,0.68,11.0,0,134
3016.0,0.76,12.0,0,134
3017.0,0.88,13.0,0,134
3018.0,1.0,14.0,0,134
3019.0,1.1666666666666667,15.0,0,134
3020.0,1.2916666666666667,16.0,0,134
3021.0,1.4,17.0,0,134
3022.0,1.56,18.0,0,134
3023.0,1.5384615384615385,19.0,0,134
3024.0,1.7307692307692308,20.0,0,134
3025.0,2.0833333333333335,21.0,0,134
3026.0,2.391304347826087,22.0,0,134
3027.0,1.875,23.0,0,134
3028.0,0.7916666666666666,19.0,0,134
3029.0,0.041666666666666664,1.0,0,134
3030.0,0.13043478260869565,2.0,0,134
3031.0,0.21739130434782608,3.0,0,135
3032.0,0.30434782608695654,4.0,0,135
3033.0,0.42857142857142855,5.0,0,136
3034.0,0.5238095238095238,6.0,0,136
3035.0,0.5909090909090909,7.0,0,136
3036.0,0.6521739130434783,8.0,0,136
3037.0,0.7083333333333334,9.0,0,136
3038.0,0.7916666666666666,10.0,0,136
3039.0,0.875,11.0,0,136
3040.0,1.0,12.0,0,136
3041.0,1.0416666666666667,13.0,0,136
3042.0,1.125,14.0,0,136
3043.0,1.2083333333333333,15.0,0,136
3044.0,1.2916666666666667,16.0,0,136
3045.0,1.36,17.0,0,136
3046.0,1.48,18.0,0,136
3047.0,1.5384615384615385,19.0,0,136
3048.0,1.6923076923076923,20.0,0,136
3049.0,1.8461538461538463,21.0,0,136
3050.0,2.0384615384615383,22.0,0,136
3051.0,2.230769230769231,23.0,0,136
3052.0,2.0,24.0,0,136
3053.0,1.96,25.0,0,136
3054.0,2.125,26.0,0,137
3055.0,2.2083333333333335,27.0,0,138
3056.0,2.3333333333333335,28.0,0,138
3057.0,2.5652173913043477,29.0,0,138
3058.0,2.6956521739130435,30.0,0,138
3059.0,2.7083333333333335,31.0,0,138
3060.0,1.5,31.0,0,138
3061.0,0.041666666666666664,1.0,0,138
3062.0,0.0,0.0,0,138
3063.0,0.0,0.0,0,139
3064.0,0.0,0.0,0,139
3065.0,0.041666666666666664,1.0,0,139
3066.0,0.0,0.0,0,139
3067.0,0.0,0.0,0,139
3068.0,0.0,0.0,0,139
3069.0,0.0,0.0,0,140
3070.0,0.0,0.0,0,141
3071.0,0.0,0.0,0,141
3072.0,0.041666666666666664,1.0,0,141
3073.0,0.0,0.0,0,141
3074.0,0.0,0.0,0,141
3075.0,0.0,0.0,0,141
3076.0,0.0,0.0,0,141
3077.0,0.0,0.0,0,141
3078.0,0.038461538461538464,1.0,0,141
3079.0,0.07407407407407407,2.0,0,141
3080.0,0.1111111111111111,3.0,0,141
3081.0,0.14285714285714285,4.0,0,141
3082.0,0.18518518518518517,5.0,0,141
3083.0,0.21428571428571427,6.0,0,141
3084.0,0.2692307692307692,7.0,0,141
3085.0,0.2962962962962963,8.0,0,141
3086.0,0.34615384615384615,9.0,0,141
3087.0,0.37037037037037035,10.0,0,141
3088.0,0.4074074074074074,11.0,0,141
3089.0,0.42857142857142855,12.0,0,141
3090.0,0.5,13.0,0,141
3091.0,0.0,0.0,0,141
3092.0,0.0,0.0,0,141
3093.0,0.0,0.0,0,141
3094.0,0.0,0.0,0,141
3095.0,0.0,0.0,0,141
3096.0,0.0,0.0,0,141
3097.0,0.0,0.0,0,141
3098.0,0.0,0.0,0,141
3099.0,0.041666666666666664,1.0,0,141
3100.0,0.08333333333333333,2.0,0,141
3101.0,0.125,3.0,0,141
3102.0,0.16666666666666666,4.0,0,142
3103.0,0.19230769230769232,5.0,0,142
3104.0,0.2692307692307692,6.0,0,143
3105.0,0.34615384615384615,7.0,0,143
3106.0,0.4583333333333333,8.0,0,143
3107.0,0.5416666666666666,9.0,0,143
3108.0,0.64,10.0,0,144
3109.0,0.8,11.0,0,144
3110.0,0.5,7.0,0,145
3111.0,0.44,8.0,0,145
3112.0,0.5416666666666666,9.0,0,145
3113.0,0.6521739130434783,10.0,0,145
3114.0,0.8181818181818182,11.0,0,145
3115.0,0.9130434782608695,12.0,0,145
3116.0,0.34782608695652173,8.0,0,145
3117.0,0.0,0.0,0,146
3118.0,0.045454545454545456,1.0,0,146
3119.0,0.08695652173913043,2.0,0,146
3120.0,0.13043478260869565,3.0,0,146
3121.0,0.16666666666666666,4.0,0,146
3122.0,0.20833333333333334,5.0,0,147
3123.0,0.041666666666666664,1.0,0,148
3124.0,0.0,0.0,0,148
3125.0,0.0,0.0,0,148
3126.0,0.0,0.0,0,149
3127.0,0.0,0.0,0,150
3128.0,0.0,0.0,0,151
3129.0,0.0,0.0,0,151
3130.0,0.0,0.0,0,151
3131.0,0.0,0.0,0,151
3132.0,0.0,0.0,0,152
3133.0,0.0,0.0,0,152
3134.0,0.0,0.0,0,152
3135.0,0.0,0.0,0,152
3136.0,0.0,0.0,0,152
3137.0,0.0,0.0,0,152
3138.0,0.0,0.0,0,152
3139.0,0.0,0.0,0,152
3140.0,0.0,0.0,0,152
3141.0,0.043478260869565216,1.0,0,152
3142.0,0.08695652173913043,2.0,0,152
3143.0,0.125,3.0,0,152
3144.0,0.16666666666666666,4.0,0,152
3145.0,0.20833333333333334,5.0,0,152
3146.0,0.0,0.0,0,152
3147.0,0.0,0.0,0,152
3148.0,0.0,0.0,0,152
3149.0,0.0,0.0,0,152
3150.0,0.0,0.0,0,152
3151.0,0.045454545454545456,1.0,0,152
3152.0,0.08695652173913043,2.0,0,152
3153.0,0.13636363636363635,3.0,0,152
3154.0,0.18181818181818182,4.0,0,152
3155.0,0.22727272727272727,5.0,0,152
3156.0,0.2608695652173913,6.0,0,152
3157.0,0.0,0.0,0,152
3158.0,0.0,0.0,0,152
3159.0,0.0,0.0,0,152
3160.0,0.0,0.0,0,152
3161.0,0.0,0.0,0,152
3162.0,0.0,0.0,0,152
3163.0,0.0,0.0,0,152
3164.0,0.0,0.0,0,152
3165.0,0.0,0.0,0,152
3166.0,0.0,0.0,0,152
3167.0,0.0,0.0,0,152
3168.0,0.0,0.0,0,152
3169.0,0.0,0.0,0,152
3170.0,0.0,0.0,0,152
3171.0,0.047619047619047616,1.0,0,152
3172.0,0.09523809523809523,2.0,0,152
3173.0,0.15,3.0,0,152
3174.0,0.21052631578947367,4.0,0,152
3175.0,0.25,5.0,0,152
3176.0,0.3,6.0,0,152
3177.0,0.35,7.0,0,152
3178.0,0.4,8.0,0,152
3179.0,0.42857142857142855,9.0,0,152
3180.0,0.47619047619047616,10.0,0,152
3181.0,0.0,0.0,0,152
3182.0,0.0,0.0,0,152
3183.0,0.0,0.0,0,152
3184.0,0.0,0.0,0,152
3185.0,0.0,0.0,0,152
3186.0,0.0,0.0,0,152
3187.0,0.0,0.0,0,152
3188.0,0.0,0.0,0,152
3189.0,0.0,0.0,0,152
3190.0,0.0,0.0,0,152
3191.0,0.0,0.0,0,152
3192.0,0.0,0.0,0,152
3193.0,0.0,0.0,0,152
3194.0,0.0,0.0,0,152
3195.0,0.0,0.0,0,152
3196.0,0.0,0.0,0,152
3197.0,0.0,0.0,0,152
3198.0,0.0,0.0,0,152
3199.0,0.047619047619047616,1.0,0,152
3200.0,0.1,2.0,0,152
3201.0,0.14285714285714285,3.0,0,152
3202.0,0.23809523809523808,4.0,0,152
3203.0,0.3181818181818182,5.0,0,152
3204.0,0.45454545454545453,6.0,0,152
3205.0,0.6190476190476191,7.0,0,152
3206.0,0.7619047619047619,8.0,0,152
3207.0,0.9047619047619048,9.0,0,152
3208.0,0.6,7.0,0,152
3209.0,0.6666666666666666,8.0,0,152
3210.0,0.0,0.0,0,152
3211.0,0.0,0.0,0,152
3212.0,0.0,0.0,0,152
3213.0,0.0,0.0,0,152
3214.0,0.0,0.0,0,152
3215.0,0.0,0.0,0,152
3216.0,0.0,0.0,0,152
3217.0,0.0,0.0,0,152
3218.0,0.0,0.0,0,152
3219.0,0.0,0.0,0,152
3220.0,0.0,0.0,0,152
3221.0,0.0,0.0,0,152
3222.0,0.0,0.0,0,152
3223.0,0.0,0.0,0,152
3224.0,0.0,0.0,0,152
3225.0,0.0,0.0,0,152
3226.0,0.0,0.0,0,152
3227.0,0.0,0.0,0,152
3228.0,0.0,0.0,0,152
3229.0,0.0,0.0,0,152
3230.0,0.0,0.0,0,152
3231.0,0.0,0.0,0,152
3232.0,0.05555555555555555,1.0,0,152
3233.0,0.10526315789473684,2.0,0,152
3234.0,0.16666666666666666,3.0,0,152
3235.0,0.0,0.0,0,152
3236.0,0.0,0.0,0,152
3237.0,0.0,0.0,0,152
3238.0,0.0,0.0,0,152
3239.0,0.05,1.0,0,152
3240.0,0.1,2.0,0,152
3241.0,0.14285714285714285,3.0,0,152
3242.0,0.19047619047619047,4.0,0,152
3243.0,0.0,0.0,0,152
3244.0,0.0,0.0,0,152
3245.0,0.0,0.0,0,152
3246.0,0.0,0.0,0,152
3247.0,0.0,0.0,0,152
3248.0,0.0,0.0,0,152
3249.0,0.0,0.0,0,152
3250.0,0.0,0.0,0,152
3251.0,0.0,0.0,0,153
3252.0,0.043478260869565216,1.0,0,153
3253.0,0.08333333333333333,2.0,0,153
3254.0,0.125,3.0,0,153
3255.0,0.16666666666666666,4.0,0,153
3256.0,0.20833333333333334,5.0,0,153
3257.0,0.23076923076923078,6.0,0,153
3258.0,0.25925925925925924,7.0,0,153
3259.0,0.2857142857142857,8.0,0,153
3260.0,0.37037037037037035,9.0,0,153
3261.0,0.07407407407407407,2.0,0,153
3262.0,0.14814814814814814,3.0,0,153
3263.0,0.2222222222222222,4.0,0,153
3264.0,0.2962962962962963,5.0,0,153
3265.0,0.3448275862068966,6.0,0,153
3266.0,0.4482758620689655,7.0,0,153
3267.0,0.2,6.0,0,153
3268.0,0.0,0.0,0,153
3269.0,0.0,0.0,0,153
3270.0,0.0,0.0,0,153
3271.0,0.0,0.0,0,153
3272.0,0.0,0.0,0,153
3273.0,0.0,0.0,0,153
3274.0,0.0,0.0,0,153
3275.0,0.0,0.0,0,153
3276.0,0.0,0.0,0,153
3277.0,0.0,0.0,0,153
3278.0,0.0,0.0,0,153
3279.0,0.034482758620689655,1.0,0,153
3280.0,0.07142857142857142,2.0,0,153
3281.0,0.10714285714285714,3.0,0,153
3282.0,0.19230769230769232,4.0,0,153
3283.0,0.28,5.0,0,153
3284.0,0.125,3.0,0,153
3285.0,0.16,4.0,0,153
3286.0,0.20833333333333334,5.0,0,153
3287.0,0.23076923076923078,6.0,0,153
3288.0,0.28,7.0,0,153
3289.0,0.04,1.0,0,153
3290.0,0.08333333333333333,1.0,0,153
3291.0,0.045454545454545456,1.0,0,153
3292.0,0.05,1.0,0,153
3293.0,0.0,0.0,0,153
3294.0,0.0,0.0,0,153
3295.0,0.0,0.0,0,153
3296.0,0.0,0.0,0,153
3297.0,0.0,0.0,0,153
3298.0,0.0,0.0,0,153
3299.0,0.0,0.0,0,153
3300.0,0.0,0.0,0,153
3301.0,0.0,0.0,0,153
3302.0,0.0,0.0,0,153
3303.0,0.0,0.0,0,153
3304.0,0.0,0.0,0,153
3305.0,0.0,0.0,0,153
3306.0,0.0,0.0,0,153
3307.0,0.0,0.0,0,153
3308.0,0.0,0.0,0,153
3309.0,0.0,0.0,0,153
3310.0,0.0,0.0,0,153
3311.0,0.0,0.0,0,153
3312.0,0.0,0.0,0,153
3313.0,0.047619047619047616,1.0,0,153
3314.0,0.0,0.0,0,153
3315.0,0.0,0.0,0,153
3316.0,0.0,0.0,0,153
3317.0,0.0,0.0,0,153
3318.0,0.045454545454545456,1.0,0,153
3319.0,0.14285714285714285,2.0,0,153
3320.0,0.1,2.0,0,153
3321.0,0.2,3.0,0,153
3322.0,0.35,4.0,0,153
3323.0,0.45454545454545453,5.0,0,153
3324.0,0.5909090909090909,6.0,0,153
3325.0,0.5652173913043478,7.0,0,153
3326.0,0.7272727272727273,8.0,0,153
3327.0,0.8260869565217391,9.0,0,153
3328.0,0.9565217391304348,10.0,0,153
3329.0,1.0833333333333333,11.0,0,153
3330.0,1.3043478260869565,12.0,0,153
3331.0,1.5217391304347827,13.0,0,153
3332.0,1.6666666666666667,14.0,0,153
3333.0,1.9166666666666667,15.0,0,153
3334.0,2.1666666666666665,16.0,0,153
3335.0,2.36,17.0,0,153
3336.0,2.64,18.0,0,153
3337.0,2.8461538461538463,19.0,0,153
3338.0,3.1538461538461537,20.0,0,153
3339.0,3.259259259259259,21.0,0,153
3340.0,3.6923076923076925,22.0,0,153
3341.0,3.8518518518518516,23.0,0,153
3342.0,4.037037037037037,24.0,0,153
3343.0,4.178571428571429,25.0,0,153
3344.0,4.464285714285714,26.0,0,153
3345.0,4.586206896551724,27.0,0,153
3346.0,5.035714285714286,28.0,0,153
3347.0,3.75,27.0,0,153
3348.0,3.074074074074074,24.0,0,153
3349.0,2.25,21.0,0,153
3350.0,2.576923076923077,22.0,0,153
3351.0,1.7777777777777777,21.0,0,153
3352.0,1.8888888888888888,22.0,0,153
3353.0,2.0,23.0,0,153
3354.0,2.230769230769231,24.0,0,153
3355.0,2.423076923076923,25.0,0,154
3356.0,2.6153846153846154,26.0,0,155
3357.0,2.7037037037037037,27.0,0,155
3358.0,2.6538461538461537,28.0,0,155
3359.0,2.6666666666666665,29.0,0,155
3360.0,1.7307692307692308,26.0,0,155
3361.0,0.8461538461538461,20.0,0,155
3362.0,0.08,2.0,0,155
3363.0,0.0,0.0,0,155
3364.0,0.037037037037037035,1.0,0,155
3365.0,0.11538461538461539,2.0,0,155
3366.0,0.07692307692307693,1.0,0,155
3367.0,0.037037037037037035,1.0,0,155
3368.0,0.0,0.0,0,155
3369.0,0.0,0.0,0,155
3370.0,0.07142857142857142,1.0,0,155
3371.0,0.13793103448275862,2.0,0,155
3372.0,0.14285714285714285,2.0,0,155
3373.0,0.10344827586206896,3.0,0,155
3374.0,0.14285714285714285,4.0,0,155
3375.0,0.18518518518518517,5.0,0,155
3376.0,0.23076923076923078,6.0,0,155
3377.0,0.2692307692307692,7.0,0,155
3378.0,0.3076923076923077,8.0,0,155
3379.0,0.038461538461538464,1.0,0,155
3380.0,0.07692307692307693,2.0,0,155
3381.0,0.0,0.0,0,155
3382.0,0.0,0.0,0,155
3383.0,0.06896551724137931,1.0,0,155
3384.0,0.1724137931034483,2.0,0,155
3385.0,0.17857142857142858,3.0,0,155
3386.0,0.27586206896551724,4.0,0,155
3387.0,0.39285714285714285,5.0,0,155
3388.0,0.5,6.0,0,155
3389.0,0.5862068965517241,7.0,0,155
3390.0,0.6896551724137931,8.0,0,155
3391.0,0.5384615384615384,7.0,0,155
3392.0,0.3076923076923077,8.0,0,155
3393.0,0.0,0.0,0,155
3394.0,0.0,0.0,0,155
3395.0,0.0,0.0,0,155
3396.0,0.0,0.0,0,155
3397.0,0.0,0.0,0,155
3398.0,0.0,0.0,0,155
3399.0,0.0,0.0,0,155
3400.0,0.0,0.0,0,155
3401.0,0.0,0.0,0,155
3402.0,0.0,0.0,0,155
3403.0,0.0,0.0,0,155
3404.0,0.04,1.0,0,155
3405.0,0.0,0.0,0,155
3406.0,0.0,0.0,0,155
3407.0,0.0,0.0,0,155
3408.0,0.041666666666666664,1.0,0,155
3409.0,0.08695652173913043,2.0,0,155
3410.0,0.13043478260869565,3.0,0,155
3411.0,0.0,0.0,0,155
3412.0,0.0,0.0,0,155
3413.0,0.038461538461538464,1.0,0,155
3414.0,0.08,2.0,0,155
3415.0,0.12,3.0,0,155
3416.0,0.16,4.0,0,155
3417.0,0.0,0.0,0,155
3418.0,0.038461538461538464,1.0,0,155
3419.0,0.0,0.0,0,155
3420.0,0.0,0.0,0,155
3421.0,0.0,0.0,0,155
3422.0,0.0,0.0,0,155
3423.0,0.0,0.0,0,155
3424.0,0.0,0.0,0,155
3425.0,0.043478260869565216,1.0,0,155
3426.0,0.0,0.0,0,155
3427.0,0.0,0.0,0,155
3428.0,0.0,0.0,0,155
3429.0,0.0,0.0,0,155
3430.0,0.0,0.0,0,155
3431.0,0.0,0.0,0,155
3432.0,0.0,0.0,0,155
3433.0,0.0,0.0,0,155
3434.0,0.0,0.0,0,155
3435.0,0.0,0.0,0,155
3436.0,0.0,0.0,0,155
3437.0,0.0,0.0,0,155
3438.0,0.0,0.0,0,155
3439.0,0.0,0.0,0,155
3440.0,0.04,1.0,0,155
3441.0,0.07407407407407407,2.0,0,155
3442.0,0.11538461538461539,3.0,0,155
3443.0,0.14814814814814814,4.0,0,155
3444.0,0.2,5.0,0,155
3445.0,0.24,6.0,0,155
3446.0,0.375,7.0,0,155
3447.0,0.4166666666666667,8.0,0,155
3448.0,0.5,9.0,0,155
3449.0,0.44,10.0,0,155
3450.0,0.56,11.0,0,155
3451.0,0.0,0.0,0,155
3452.0,0.0,0.0,0,155
3453.0,0.0,0.0,0,155
3454.0,0.0,0.0,0,155
3455.0,0.041666666666666664,1.0,0,155
3456.0,0.045454545454545456,1.0,0,155
3457.0,0.09090909090909091,2.0,0,155
3458.0,0.13043478260869565,3.0,0,155
3459.0,0.0,0.0,0,155
3460.0,0.043478260869565216,1.0,0,155
3461.0,0.0,0.0,0,155
3462.0,0.0,0.0,0,155
3463.0,0.0,0.0,0,155
3464.0,0.0,0.0,0,155
3465.0,0.0,0.0,0,155
3466.0,0.0,0.0,0,155
3467.0,0.045454545454545456,1.0,0,155
3468.0,0.09090909090909091,2.0,0,155
3469.0,0.13043478260869565,3.0,0,155
3470.0,0.17391304347826086,4.0,0,155
3471.0,0.25,5.0,0,155
3472.0,0.3333333333333333,6.0,0,155
3473.0,0.4166666666666667,7.0,0,155
3474.0,0.5,8.0,0,155
3475.0,0.625,9.0,0,155
3476.0,0.75,10.0,0,155
3477.0,0.28,7.0,0,155
3478.0,0.04,1.0,0,155
3479.0,0.0,0.0,0,155
3480.0,0.0,0.0,0,155
3481.0,0.0,0.0,0,155
3482.0,0.0,0.0,0,155
3483.0,0.0,0.0,0,155
3484.0,0.043478260869565216,1.0,0,155
3485.0,0.08333333333333333,2.0,0,155
3486.0,0.17391304347826086,3.0,0,155
3487.0,0.25,4.0,0,155
3488.0,0.34782608695652173,5.0,0,155
3489.0,0.45454545454545453,6.0,0,155
3490.0,0.5454545454545454,7.0,0,155
3491.0,0.6086956521739131,8.0,0,155
3492.0,0.7272727272727273,9.0,0,155
3493.0,0.95,10.0,0,155
3494.0,1.1,11.0,0,155
3495.0,1.25,12.0,0,155
3496.0,1.3333333333333333,13.0,0,155
3497.0,1.55,14.0,0,155
3498.0,1.7,15.0,0,155
3499.0,1.7619047619047619,16.0,0,155
3500.0,1.9047619047619047,17.0,0,155
3501.0,1.9545454545454546,18.0,0,155
3502.0,2.090909090909091,19.0,0,155
3503.0,2.227272727272727,20.0,0,155
3504.0,2.3636363636363638,21.0,0,155
3505.0,2.5,22.0,0,155
3506.0,1.8,21.0,0,155
3507.0,0.1,2.0,0,155
3508.0,0.2,3.0,0,155
3509.0,0.19047619047619047,4.0,0,156
3510.0,0.23809523809523808,5.0,0,156
3511.0,0.3181818181818182,6.0,0,156
3512.0,0.13636363636363635,2.0,0,158
3513.0,0.22727272727272727,3.0,0,159
3514.0,0.18181818181818182,3.0,0,160
3515.0,0.2608695652173913,4.0,0,160
3516.0,0.34782608695652173,5.0,0,160
3517.0,0.43478260869565216,6.0,0,160
3518.0,0.5217391304347826,7.0,0,160
3519.0,0.625,8.0,0,160
3520.0,0.75,9.0,0,160
3521.0,0.48,8.0,0,161
3522.0,0.28,4.0,0,161
3523.0,0.2,3.0,0,161
3524.0,0.2692307692307692,4.0,0,161
3525.0,0.3333333333333333,5.0,0,161
3526.0,0.4074074074074074,6.0,0,161
3527.0,0.48148148148148145,7.0,0,161
3528.0,0.5555555555555556,8.0,0,161
3529.0,0.6296296296296297,9.0,0,161
3530.0,0.7307692307692307,10.0,0,161
3531.0,0.75,11.0,0,161
3532.0,0.8518518518518519,12.0,0,161
3533.0,0.5,12.0,0,161
3534.0,0.1111111111111111,2.0,0,161
3535.0,0.10714285714285714,3.0,0,161
3536.0,0.17857142857142858,4.0,0,161
3537.0,0.2413793103448276,5.0,0,161
3538.0,0.39285714285714285,6.0,0,161
3539.0,0.5517241379310345,7.0,0,161
3540.0,0.6071428571428571,8.0,0,162
3541.0,0.8148148148148148,9.0,0,163
3542.0,1.0,10.0,0,163
3543.0,1.037037037037037,11.0,0,163
3544.0,1.1785714285714286,12.0,0,163
3545.0,0.8620689655172413,10.0,0,163
3546.0,0.6428571428571429,9.0,0,163
3547.0,0.41379310344827586,7.0,0,163
3548.0,0.1724137931034483,5.0,0,163
3549.0,0.0,0.0,0,163
3550.0,0.03571428571428571,1.0,0,164
3551.0,0.034482758620689655,1.0,0,165
3552.0,0.0,0.0,0,165
3553.0,0.0,0.0,0,165
3554.0,0.0,0.0,0,165
3555.0,0.0,0.0,0,165
3556.0,0.03571428571428571,1.0,0,165
3557.0,0.07142857142857142,2.0,0,166
3558.0,0.1111111111111111,3.0,0,166
3559.0,0.14285714285714285,4.0,0,166
3560.0,0.17857142857142858,5.0,0,166
3561.0,0.2413793103448276,6.0,0,166
3562.0,0.3103448275862069,7.0,0,166
3563.0,0.26666666666666666,8.0,0,166
3564.0,0.3,9.0,0,167
3565.0,0.3870967741935484,10.0,0,168
3566.0,0.5172413793103449,11.0,0,168
3567.0,0.6551724137931034,12.0,0,168
3568.0,0.7931034482758621,13.0,0,168
3569.0,0.8,14.0,0,168
3570.0,0.9310344827586207,15.0,0,168
3571.0,1.0689655172413792,16.0,0,168
3572.0,1.206896551724138,17.0,0,168
3573.0,1.4642857142857142,18.0,0,168
3574.0,1.6206896551724137,19.0,0,168
3575.0,1.8620689655172413,20.0,0,168
3576.0,2.103448275862069,21.0,0,168
3577.0,1.6206896551724137,13.0,0,168
3578.0,1.3793103448275863,14.0,0,168
3579.0,1.1333333333333333,15.0,0,168
3580.0,1.1,16.0,0,168
3581.0,1.1935483870967742,17.0,0,168
3582.0,1.4,18.0,0,168
3583.0,1.6206896551724137,19.0,0,168
3584.0,1.2142857142857142,12.0,0,168
3585.0,0.9642857142857143,13.0,0,168
3586.0,0.8571428571428571,14.0,0,168
3587.0,0.42857142857142855,8.0,0,168
3588.0,0.35714285714285715,9.0,0,168
3589.0,0.4482758620689655,10.0,0,168
3590.0,0.5357142857142857,11.0,0,168
3591.0,0.6551724137931034,12.0,0,168
3592.0,0.8148148148148148,13.0,0,168
3593.0,0.8888888888888888,14.0,0,168
3594.0,1.0,15.0,0,168
3595.0,0.8620689655172413,16.0,0,168
3596.0,0.9285714285714286,17.0,0,168
3597.0,1.0,18.0,0,168
3598.0,0.48148148148148145,9.0,0,168
3599.0,0.35714285714285715,10.0,0,168
3600.0,0.42857142857142855,11.0,0,168
3601.0,0.5,12.0,0,168
3602.0,0.5714285714285714,13.0,0,168
3603.0,0.6428571428571429,14.0,0,168
3604.0,0.7777777777777778,15.0,0,168
3605.0,0.8888888888888888,16.0,0,168
3606.0,1.0384615384615385,17.0,0,168
3607.0,1.1538461538461537,18.0,0,168
3608.0,1.2692307692307692,19.0,0,168
3609.0,1.44,20.0,0,168
3610.0,1.625,21.0,0,168
3611.0,1.75,22.0,0,168
3612.0,1.9565217391304348,23.0,0,168
3613.0,2.1818181818181817,24.0,0,168
3614.0,2.3181818181818183,25.0,0,168
3615.0,0.7272727272727273,16.0,0,168
3616.0,0.0,0.0,0,168
3617.0,0.0,0.0,0,168
3618.0,0.0,0.0,0,168
3619.0,0.05,1.0,0,168
3620.0,0.0,0.0,0,168
3621.0,0.05555555555555555,1.0,0,168
3622.0,0.13333333333333333,2.0,0,168
3623.0,0.0,0.0,0,168
3624.0,0.0,0.0,0,168
3625.0,0.0,0.0,0,168
3626.0,0.0,0.0,0,168
3627.0,0.0,0.0,0,168
3628.0,0.0,0.0,0,168
3629.0,0.0,0.0,0,168
3630.0,0.0,0.0,0,168
3631.0,0.0,0.0,0,168
3632.0,0.0,0.0,0,168
3633.0,0.0,0.0,0,168
3634.0,0.0,0.0,0,168
3635.0,0.0,0.0,0,168
3636.0,0.0,0.0,0,168
3637.0,0.0,0.0,0,168
3638.0,0.0,0.0,0,168
3639.0,0.0,0.0,0,168
3640.0,0.0,0.0,0,168
3641.0,0.0,0.0,0,168
3642.0,0.0,0.0,0,168
3643.0,0.0,0.0,0,168
3644.0,0.0,0.0,0,168
3645.0,0.0,0.0,0,168
3646.0,0.0,0.0,0,168
3647.0,0.0,0.0,0,168
3648.0,0.0,0.0,0,168
3649.0,0.0,0.0,0,168
3650.0,0.0,0.0,0,168
3651.0,0.0,0.0,0,168
3652.0,0.0,0.0,0,168
3653.0,0.0,0.0,0,168
3654.0,0.0,0.0,0,168
3655.0,0.0,0.0,0,168
3656.0,0.0,0.0,0,168
3657.0,0.0,0.0,0,168
3658.0,0.0,0.0,0,168
3659.0,0.0,0.0,0,168
3660.0,0.0,0.0,0,168
3661.0,0.0,0.0,0,168
3662.0,0.0,0.0,0,168
3663.0,0.0,0.0,0,168
3664.0,0.0,0.0,0,168
3665.0,0.0,0.0,0,168
3666.0,0.0,0.0,0,168
3667.0,0.0,0.0,0,168
3668.0,0.0,0.0,0,168
3669.0,0.0,0.0,0,168
3670.0,0.0,0.0,0,168
3671.0,0.0,0.0,0,168
3672.0,0.0,0.0,0,168
3673.0,0.0,0.0,0,168
3674.0,0,0,0,168
